,id,carat,x,y,z,price,cut_encoded,color_encoded,clarity_encoded
22960,22960,-0.7984591213466342,-0.811335132854528,-0.8007164226559079,-0.8066462723862213,6.605,3,2,2
22961,22961,-0.49469005149436746,-0.43617893006055014,-0.4229945719843831,-0.3573827068832434,7.365,2,2,5
22962,22962,-0.8237732105009897,-0.7756059706836729,-0.8276965548467313,-0.8356310185477038,6.772,3,1,2
22963,22963,0.9988412086126094,0.9661906851455094,0.9260120375567769,0.7875147664953133,8.474,3,5,2
22964,22964,-0.8490872996553454,-0.8738611666535245,-0.845683309640613,-0.8356310185477038,6.472,2,6,4
22965,22965,0.41661715806243216,0.4302532525826842,0.4583564129158418,0.45419018563826513,8.177,2,3,3
22966,22966,0.03690582074709892,0.11762308358770297,0.07164118484737539,0.13535797786195797,7.942,3,1,2
22967,22967,-0.41874778403130103,-0.328991443547985,-0.30608066582414933,-0.28492084147953756,7.101,2,3,3
22968,22968,-1.1275422803532562,-1.3026111127037854,-1.3403190664723716,-1.2269250917277168,6.778,4,3,7
22969,22969,-1.1022281911989007,-1.2579496599902158,-1.2323985377090787,-1.2124327186469754,6.103,2,5,5
22970,22970,-0.8490872996553454,-0.8559965855680974,-0.8366899322436722,-0.8211386454669622,6.984,2,1,4
22971,22971,-1.0516000128901897,-1.12396530184951,-1.1784382733274326,-1.1399708532432695,6.929,2,2,6
22972,22972,-0.6465745864205009,-0.41831434897512304,-0.530915100747676,-0.6907072877402914,7.57,3,0,7
22973,22973,0.9482130303038988,0.82327403646209,0.8720517731751308,0.8889613780605022,8.881,2,3,5
22974,22974,-1.1275422803532562,-1.2490173694475024,-1.2234051603121379,-1.2993869571314227,6.565,3,0,5
22975,22975,-0.4693759623400119,-0.3915174773469815,-0.3780276849996779,-0.37187507996398494,7.425,2,0,2
22976,22976,-0.11497871417903449,-0.08781959889471386,-0.19816013706085644,-0.009565752945454387,7.546,4,1,3
22977,22977,3.1758528758871862,2.029133259728447,1.9782371929988816,2.1787825822464706,9.671,4,2,2
22978,22978,-0.06435053587032336,-0.025293565095717296,0.026674297862670213,0.04840373937751055,7.948,2,1,2
22979,22979,-1.1275422803532562,-1.329407984331926,-1.3043455568846072,-1.2848945840506818,6.489,3,1,5
22980,22980,-0.11497871417903449,2.2613728138390043,2.310992156685702,2.3671834322961063,9.689,2,5,3
22981,22981,0.821642584532121,0.7607480026630934,0.818091508793484,0.7440376472530892,8.506,3,1,3
22982,22982,-0.520004140648723,-0.4004497678896951,-0.3870210623966188,-0.4443369453676908,7.481,2,2,4
22983,22983,-0.11497871417903449,2.395357171979711,2.373945798464288,2.3816758053768474,9.801,2,5,2
22984,22984,0.644443960451632,0.4927792863816808,0.5482901868852521,0.7150529010916074,8.444,1,1,2
22985,22985,0.01159173159274335,0.14441995521584367,0.17956171361066828,0.04840373937751055,7.653,4,4,3
22986,22986,-0.8744013888097008,-0.9185226193670931,-0.8906501966253182,-0.8791081377899272,6.649,2,0,2
22987,22987,1.1507257435387428,0.9304615229746543,0.8810451505720717,1.0483774819486549,8.827,4,3,4
22988,22988,-1.1275422803532562,-1.275814241075644,-1.259378669899902,-1.3283717032929052,6.489,3,1,5
22989,22989,0.6950721387603431,0.5910344823515316,0.6202372060607807,0.6860681549301243,8.17,4,6,3
22990,22990,1.201353921847454,1.0823104622007889,1.0069524341292464,0.975915616544949,8.995,3,3,5
22991,22991,-0.11497871417903449,-0.09675188943742744,-0.12621311788532785,-0.009565752945454387,8.072,3,2,6
22992,22992,1.935462507323765,1.5021281177083354,1.546555077945711,1.3961944358864444,9.243,4,4,2
22993,22993,0.3913030689080766,0.3945240904118291,0.3504358841525489,0.49766730488048855,8.319,4,2,2
22994,22994,-0.5959464081117898,-0.552298707115829,-0.5758819877323812,-0.5167988107713967,7.343,3,3,5
22995,22995,0.3913030689080766,0.2873366038992639,0.2515087327861969,0.4107130663960411,8.314,4,4,5
22996,22996,-0.8490872996553454,-0.8291997139399558,-0.854676687037554,-0.9660623762743746,6.678,3,0,3
22997,22997,-0.520004140648723,-0.4808403827741188,-0.44997470417520574,-0.40085982612546744,7.496,2,3,7
22998,22998,-0.5706323189574342,-0.5344341260304017,-0.5129283459537934,-0.4733216915291733,7.069,4,1,3
22999,22999,-0.6212604972661453,-0.641621612542967,-0.7107826486864968,-0.5312911838521382,7.119,1,0,2
23000,23000,0.3913030689080766,0.5195761580098215,0.44936303551890094,0.25129696250788786,8.216,3,1,3
23001,23001,1.9101484181694093,1.4128052122811974,1.438634549182418,1.4396715551286685,9.645,2,2,5
23002,23002,-0.49469005149436746,-0.3736528962615544,-0.40500781719050055,-0.4443369453676908,7.478,2,0,5
23003,23003,-1.1275422803532562,-1.3026111127037854,-1.2953521794876663,-1.2704022109699402,6.76,2,3,1
23004,23004,1.3532384567735873,1.216294820341495,1.1508464724803036,1.091854601190879,9.16,3,3,4
23005,23005,0.16347626651887676,0.3945240904118291,0.3594292615494898,0.04840373937751055,7.936,3,4,5
23006,23006,0.6950721387603431,0.6446282256078146,0.6652040930454859,0.6425910356879009,9.036,2,3,7
23007,23007,-1.1022281911989007,-1.2043559167339337,-1.1874316507243734,-1.183447972485493,6.201,2,3,2
23008,23008,-1.0009718345814786,-1.070371558593227,-1.0435376123733162,-1.0675089878395636,6.909,2,3,1
23009,23009,-0.5959464081117898,-0.48977267331683316,-0.4679614589690883,-0.5312911838521382,7.038,2,2,3
23010,23010,0.7710144062234099,0.7250188404922383,0.6921842252363093,0.7295452741723483,8.168,2,4,3
23011,23011,-1.1781704586619672,-1.383001727588209,-1.367299198663195,-1.3428640763736468,6.165,2,4,4
23012,23012,-1.1022281911989007,-1.2043559167339337,-1.2413919151060204,-1.2414174648084577,6.687,3,4,7
23013,23013,0.8975848519951877,0.8143417459193756,0.7821179992057197,0.7440376472530892,8.803,3,3,5
23014,23014,-0.6212604972661453,-0.5790955787439704,-0.5578952329384986,-0.6327377954173266,7.066,4,3,2
23015,23015,-0.8237732105009897,-0.8024028423118144,-0.791723045258967,-0.7776615262247389,7.162,2,3,1
23016,23016,-0.5959464081117898,-0.5344341260304017,-0.5578952329384986,-0.5312911838521382,7.54,2,0,5
23017,23017,-1.0769141020445452,-1.1686267545630786,-1.205418405518256,-1.2124327186469754,6.719,3,3,4
23018,23018,-0.08966462502467892,0.019367887617851336,-0.009299211725094089,0.00492662013528717,7.828,2,3,5
23019,23019,-0.6212604972661453,-0.5612309976585433,-0.530915100747676,-0.5312911838521382,6.96,2,6,5
23020,23020,0.6697580496059876,0.6088990634369595,0.656210715648545,0.6570834087686425,8.211,4,3,3
23021,23021,0.3913030689080766,0.30520118498469184,0.3504358841525489,0.46868255871900605,8.059,1,3,3
23022,23022,0.6697580496059876,0.46598241475353924,0.5303034320913704,0.6715757818493834,9.154,4,0,7
23023,23023,0.06221990990145449,0.09082621195956148,0.11660807183208136,0.22231221634640538,8.038,1,4,6
23024,23024,-0.11497871417903449,-0.06995501780928592,-0.036279343915916716,-0.024058126026195302,7.896,4,0,2
23025,23025,-0.03903644671596779,0.0818939214168479,0.06264780745043451,0.04840373937751055,7.973,2,1,5
23026,23026,0.6697580496059876,0.5821021918088181,0.602250451266899,0.49766730488048855,8.739,4,3,4
23027,23027,-0.4693759623400119,-0.2932622813771299,-0.34205417541191363,-0.4443369453676908,7.368,3,4,4
23028,23028,1.1760398326930983,0.9840552662309373,1.0429259437170106,0.932438497302725,8.481,1,6,3
23029,23029,-0.11497871417903449,2.1988467800400078,2.158104740937704,2.0628435976005406,9.397,3,6,3
23030,23030,-0.4693759623400119,-0.3736528962615544,-0.3600409302057954,-0.40085982612546744,7.676,2,4,1
23031,23031,-0.5706323189574342,-0.4629758016886917,-0.4229945719843831,-0.5312911838521382,7.778,2,3,6
23032,23032,-0.01372235756161222,0.04616475924599284,0.008687543068788462,0.09188085861973458,7.978,3,2,4
23033,23033,-1.1275422803532562,-1.311543403246499,-1.2953521794876663,-1.2704022109699402,6.38,2,4,7
23034,23034,-0.975657745427123,-1.0257101058796583,-1.0615243671671988,-0.9805547493551162,6.838,2,1,4
23035,23035,-1.026285923735834,-1.159694464020365,-1.1334713863427275,-1.053016614758822,6.39,1,5,7
23036,23036,-0.9503436562727674,-1.0346423964223719,-1.0255508575794345,-0.9370776301128921,6.615,1,3,4
23037,23037,1.201353921847454,1.0376490094872195,1.0159458115261881,1.0483774819486549,9.075,3,2,5
23038,23038,-1.0769141020445452,-1.1686267545630786,-1.2144117829151968,-1.168955599404752,6.879,2,0,5
23039,23039,-1.0769141020445452,-1.159694464020365,-1.2144117829151968,-1.2124327186469754,6.356,2,5,5
23040,23040,0.18879035567323205,0.17121682684398518,0.14358820402290398,0.35274357407307616,7.939,1,3,5
23041,23041,-1.0769141020445452,-1.1864913356485058,-1.1874316507243734,-1.183447972485493,6.469,2,2,5
23042,23042,-0.03903644671596779,0.028300178160564904,0.035667675259611085,0.07738848553899302,7.822,2,5,7
23043,23043,-1.026285923735834,-1.12396530184951,-1.0974978767549632,-1.0820013609203045,6.531,2,2,5
23044,23044,-1.026285923735834,-1.12396530184951,-1.1874316507243734,-1.1544632263240104,6.353,3,6,4
23045,23045,-0.8490872996553454,-0.7130799368846771,-0.8276965548467313,-0.9080928839514097,6.775,2,1,3
23046,23046,1.1507257435387428,0.8858000702610856,0.818091508793484,0.9469308703834671,8.994,3,3,4
23047,23047,2.036718863941187,1.4485343744520525,1.4206477943885354,1.5990876590168213,8.863,4,4,2
23048,23048,-1.1275422803532562,-1.2847465316183573,-1.313338934281549,-1.2269250917277168,6.815,3,0,5
23049,23049,-1.1275422803532562,-1.2668819505329303,-1.268372047296843,-1.2559098378891993,6.405,2,2,5
23050,23050,2.0114047747868318,1.4217375028239116,1.4746080587701822,1.4976410474516335,9.066,4,5,5
23051,23051,-1.0516000128901897,-1.12396530184951,-1.115484631548845,-1.168955599404752,6.692,2,3,6
23052,23052,1.251982100156165,1.0019198473163644,1.0609126985108932,1.0628698550293958,9.07,2,4,6
23053,23053,-0.8744013888097008,-0.9542517815379482,-0.9446104610069651,-0.7776615262247389,6.495,1,1,2
23054,23054,-0.8490872996553454,-0.8291997139399558,-0.8816568192283774,-0.8211386454669622,6.981,2,3,7
23055,23055,-0.697202764729212,-0.6326893220002534,-0.593868742526263,-0.7341844069825155,7.112,1,3,5
23056,23056,-0.11497871417903449,-0.025293565095717296,0.008687543068788462,-0.024058126026195302,8.087,2,3,5
23057,23057,-1.1022281911989007,-1.1954236261912201,-1.2323985377090787,-1.2848945840506818,6.771,3,1,5
23058,23058,2.163289309712965,1.6718416380198964,1.7354160032814732,1.5266257936131153,9.695,2,2,5
23059,23059,0.7203862279146988,0.6803573877786696,0.7101709800301911,0.7005605280108652,9.204,2,1,7
23060,23060,-0.5959464081117898,-0.5969601598293983,-0.5758819877323812,-0.4733216915291733,7.261,1,0,2
23061,23061,-1.152856369507612,-1.2847465316183573,-1.2413919151060204,-1.3573564494543877,6.498,4,2,7
23062,23062,1.074783476075676,0.9036646513465136,0.9350054149537178,0.961423243464208,9.065,2,2,4
23063,23063,-0.11497871417903449,2.6543935977184097,2.571800101196992,2.75847750547612,9.572,3,5,3
23064,23064,-1.254112726125034,-1.5437829573570565,-1.529179991808134,-1.4732954341003175,6.306,4,0,7
23065,23065,-0.5453182298030786,-0.48977267331683316,-0.44997470417520574,-0.4298445722869493,7.094,2,4,2
23066,23066,0.3913030689080766,0.33199805661283255,0.2784888649770203,0.46868255871900605,8.026,1,3,3
23067,23067,0.03690582074709892,0.12655537413041654,0.16157495881678655,0.14985035094269952,7.614,2,6,5
23068,23068,0.644443960451632,0.5731699012661045,0.4853365451066644,0.62809866260716,8.237,3,6,2
23069,23069,0.6950721387603431,0.5731699012661045,0.6202372060607807,0.6570834087686425,8.798,4,3,4
23070,23070,0.41661715806243216,0.2873366038992639,0.3504358841525489,0.5121596779612301,8.364,4,1,2
23071,23071,-0.520004140648723,-0.47190809223140523,-0.44997470417520574,-0.38636745304472586,7.013,2,1,3
23072,23072,-1.3047409044337452,-1.6420381533269077,-1.628107143174486,-1.61821916490773,6.273,4,2,7
23073,23073,-0.4693759623400119,-0.35578831517612647,-0.33306079801497196,-0.4443369453676908,7.562,2,0,4
23074,23074,1.935462507323765,1.3949406311957702,1.330714020419125,1.4251791820479263,8.933,3,3,2
23075,23075,-0.975657745427123,-1.0257101058796583,-0.9985707253886111,-1.0240318685973395,6.677,2,3,7
23076,23076,-1.0009718345814786,-1.0614392680505134,-1.0345442349763754,-1.038524241678081,6.749,2,3,6
23077,23077,-1.3047409044337452,-1.5169860857289148,-1.4932064822203697,-1.6037267918269884,6.273,4,1,7
23078,23078,0.4672453363711433,0.4570501242108257,0.3684226389464307,0.49766730488048855,8.312,3,5,5
23079,23079,1.9607765964781205,1.3860083406530566,1.4206477943885354,1.6135800320975633,9.728,4,2,7
23080,23080,1.9101484181694093,1.511060408251049,1.4566213039762996,1.3672096897249626,9.215,4,1,2
23081,23081,0.644443960451632,0.5642376107233908,0.5213100546944287,0.7005605280108652,9.095,4,1,7
23082,23082,1.2266680110018096,1.028716718944506,1.0788994533047749,0.9179461242219841,9.321,4,1,7
23083,23083,-1.1275422803532562,-1.275814241075644,-1.2503852925029613,-1.3428640763736468,6.458,4,3,7
23084,23084,-1.026285923735834,-1.1150330113067957,-1.0795111219610807,-1.168955599404752,6.229,3,0,3
23085,23085,-0.5706323189574342,-0.5790955787439704,-0.5668886103354404,-0.41535219920620836,7.417,4,4,6
23086,23086,-0.3428055165682343,-0.2932622813771299,-0.26111377883944337,-0.16898185683360767,7.25,1,1,3
23087,23087,-1.0769141020445452,-1.1864913356485058,-1.2234051603121379,-1.110986107081787,6.528,4,2,2
23088,23088,-1.1275422803532562,-1.2936788221610709,-1.2773654246937847,-1.2269250917277168,6.399,2,2,5
23089,23089,0.644443960451632,0.5642376107233908,0.602250451266899,0.6425910356879009,8.76,2,3,5
23090,23090,-0.520004140648723,-0.4540435111459781,-0.4229945719843831,-0.4443369453676908,7.245,2,3,5
23091,23091,-0.5959464081117898,-0.5165695449449739,-0.4949415911599117,-0.5312911838521382,7.464,3,2,4
23092,23092,-1.1275422803532562,-1.2311527883620752,-1.259378669899902,-1.3138793302121643,6.778,2,3,7
23093,23093,-1.0516000128901897,-1.159694464020365,-1.1334713863427275,-1.1544632263240104,6.821,2,1,7
23094,23094,-0.06435053587032336,0.019367887617851336,-0.05426609870979926,0.07738848553899302,8.179,3,1,6
23095,23095,-0.5959464081117898,-0.552298707115829,-0.5129283459537934,-0.5457835569328792,7.428,2,1,2
23096,23096,0.6697580496059876,0.6624928066932417,0.6292305834577216,0.6860681549301243,8.64,3,0,2
23097,23097,-0.11497871417903449,-0.08781959889471386,-0.06325947610674014,0.04840373937751055,7.599,4,6,5
23098,23098,0.7710144062234099,0.635695935065101,0.7461444896179554,0.7295452741723483,8.834,4,1,5
23099,23099,-0.08966462502467892,-0.0788873083520003,-0.04527272131285839,0.03391136629676964,7.994,4,1,2
23100,23100,-0.8490872996553454,-0.847064295025383,-0.8816568192283774,-0.8211386454669622,7.366,2,0,6
23101,23101,2.289859755484742,1.6093156042209005,1.5825285875334751,1.772996135985716,8.99,4,4,3
23102,23102,0.1381621773645212,0.2516074417284089,0.2874822423739612,0.1933274701849229,8.276,2,1,5
23103,23103,-1.0769141020445452,-1.106100720764082,-1.1334713863427275,-1.2993869571314227,6.628,3,0,2
23104,23104,1.3532384567735873,1.0823104622007889,1.1058795854955983,1.1208393473523608,9.341,2,3,1
23105,23105,0.644443960451632,0.5910344823515316,0.6202372060607807,0.5991139164456775,8.611,2,0,2
23106,23106,-1.2794268152793895,-1.5795121195279114,-1.5651535013958982,-1.5022801802618,6.038,4,0,4
23107,23107,-0.520004140648723,-0.41831434897512304,-0.5129283459537934,-0.5023064376906557,6.921,3,2,3
23108,23108,-1.1022281911989007,-1.1864913356485058,-1.2144117829151968,-1.3138793302121643,6.548,3,4,4
23109,23109,0.821642584532121,0.7518157121203798,0.7731246218087788,0.7875147664953133,8.87,4,2,4
23110,23110,3.1758528758871862,2.15418532732644,2.095151099159116,2.0773359706812817,9.354,3,3,3
23111,23111,0.9735271194582539,0.7875448742912349,0.818091508793484,0.8164995126567951,9.031,4,1,5
23112,23112,1.2266680110018096,0.9215292324319407,0.8900385279690126,1.0049003627064321,8.395,3,3,3
23113,23113,-0.03903644671596779,-0.06995501780928592,-0.09923298569450444,0.13535797786195797,7.763,0,5,7
23114,23114,-0.8744013888097008,-0.8827934571962381,-0.854676687037554,-0.8791081377899272,6.821,2,2,4
23115,23115,-0.08966462502467892,-0.043158146181145225,-0.018292589122034963,0.03391136629676964,8.112,4,0,4
23116,23116,-0.5959464081117898,-0.5701632882012568,-0.539908478144617,-0.4878140646099142,7.651,4,3,1
23117,23117,0.4672453363711433,0.43918554312539776,0.4223829033280775,0.48317493179974763,8.022,2,5,3
23118,23118,0.7457003170690543,0.6535605161505281,0.5752703190760756,0.6860681549301243,9.099,3,2,7
23119,23119,-1.1275422803532562,-1.2936788221610709,-1.2863588020907255,-1.2704022109699402,6.759,2,1,6
23120,23120,1.2266680110018096,0.9661906851455094,1.0159458115261881,1.033885108867914,9.34,4,2,7
23121,23121,0.6697580496059876,0.30520118498469184,0.26050211018313774,0.8164995126567951,8.642,0,3,5
23122,23122,0.5178735146798542,0.5106438674671079,0.5662769416791347,0.4396978125575236,8.329,3,1,3
23123,23123,-1.0516000128901897,-1.159694464020365,-1.1424647637396683,-1.110986107081787,6.766,2,3,6
23124,23124,0.6950721387603431,0.6624928066932417,0.7191643574271328,0.6136062895264184,8.498,4,0,3
23125,23125,0.8469566736864765,0.7786125837485205,0.7911113766026614,0.8020071395760542,8.616,2,4,2
23126,23126,-1.0009718345814786,-1.0614392680505134,-1.052530989770258,-1.053016614758822,6.628,2,3,7
23127,23127,0.06221990990145449,0.1622845363012716,0.18855509100760995,0.12086560478121705,8.07,4,3,4
23128,23128,-0.7731450321922786,-0.7756059706836729,-0.7377627808773202,-0.7486767800632564,7.119,2,3,6
23129,23129,-0.5959464081117898,-0.4629758016886917,-0.5578952329384986,-0.5892606761751031,8.382,0,2,7
23130,23130,-1.1275422803532562,-1.3562048559600675,-1.3223323116784897,-1.2269250917277168,6.215,1,2,2
23131,23131,-0.8237732105009897,-0.8559965855680974,-0.845683309640613,-0.8066462723862213,6.938,2,2,4
23132,23132,0.6697580496059876,0.7250188404922383,0.7011776026332502,0.46868255871900605,8.785,3,2,5
23133,23133,0.41661715806243216,0.3498626376982605,0.404396148534195,0.526652051041971,8.366,1,4,4
23134,23134,-1.1275422803532562,-1.3026111127037854,-1.2863588020907255,-1.2704022109699402,6.671,2,4,1
23135,23135,-1.1275422803532562,-1.2936788221610709,-1.2863588020907255,-1.2704022109699402,6.019,2,6,4
23136,23136,-1.0769141020445452,-1.1150330113067957,-1.1514581411366092,-1.2124327186469754,6.879,2,0,5
23137,23137,-0.08966462502467892,-0.03422585563843086,-0.018292589122034963,0.03391136629676964,8.103,2,1,5
23138,23138,-0.8490872996553454,-0.9185226193670931,-0.8996435740222591,-0.7921538993054799,6.415,1,6,5
23139,23139,-0.6212604972661453,-0.5969601598293983,-0.584875365129322,-0.5457835569328792,7.523,2,2,7
23140,23140,0.6697580496059876,0.7160865499495247,0.7461444896179554,0.5411444241227126,8.618,4,0,2
23141,23141,1.5557511700084319,1.1894979487133535,1.330714020419125,1.3527173166442206,9.564,4,0,7
23142,23142,-1.0516000128901897,-1.1507621734776508,-1.205418405518256,-1.1544632263240104,6.75,3,2,5
23143,23143,-0.520004140648723,-0.40938205843240943,-0.3870210623966188,-0.4733216915291733,7.856,2,2,7
23144,23144,-0.5453182298030786,-0.48977267331683316,-0.4589680815721474,-0.4443369453676908,7.411,2,5,1
23145,23145,0.6950721387603431,0.6714250972359561,0.6472173382516042,0.5701291702841951,8.22,3,4,3
23146,23146,0.5938157821429209,0.3945240904118291,0.34144250675560806,0.87446900497976,7.566,0,3,0
23147,23147,-1.152856369507612,-1.365137146502781,-1.3583058212662542,-1.2993869571314227,6.506,2,1,6
23148,23148,-1.1275422803532562,-1.275814241075644,-1.268372047296843,-1.1979403455662345,6.528,4,3,7
23149,23149,-1.0516000128901897,-1.2132882072766473,-1.205418405518256,-1.1254784801625286,6.073,4,5,2
23150,23150,-0.4693759623400119,-0.328991443547985,-0.27910053363332593,-0.4298445722869493,7.993,4,0,6
23151,23151,2.163289309712965,1.6361124758490413,1.591521964930416,1.6280724051783042,9.345,2,1,2
23152,23152,-0.11497871417903449,-0.06102272726657236,-0.02728596651897584,-0.009565752945454387,7.653,4,3,2
23153,23153,-1.1275422803532562,-1.2668819505329303,-1.3043455568846072,-1.3283717032929052,6.515,3,4,4
23154,23154,-1.026285923735834,-1.0257101058796583,-1.115484631548845,-1.0820013609203045,6.928,3,2,4
23155,23155,2.289859755484742,1.6093156042209005,1.690449116296768,1.715026643662751,9.774,2,3,1
23156,23156,-0.8744013888097008,-0.900658038281666,-0.953603838403906,-0.8936005108706688,6.882,3,1,5
23157,23157,-0.8490872996553454,-0.9185226193670931,-0.8816568192283774,-0.8211386454669622,6.578,4,3,2
23158,23158,-1.026285923735834,-1.12396530184951,-1.106491254151904,-1.110986107081787,6.439,2,5,6
23159,23159,-0.11497871417903449,2.2792373949244316,2.3379722888765246,2.2802291938116594,9.744,3,2,3
23160,23160,-0.11497871417903449,-0.14141334215099607,-0.10822636309144532,0.00492662013528717,7.59,1,2,3
23161,23161,-0.7984591213466342,-0.7398768085128178,-0.7827296678620254,-0.8066462723862213,6.916,2,3,4
23162,23162,-0.21623507079645649,-0.105684179980141,-0.05426609870979926,-0.2414437222373135,7.513,1,4,4
23163,23163,-0.49469005149436746,-0.43617893006055014,-0.4140011945874423,-0.38636745304472586,7.613,2,3,4
23164,23164,-0.11497871417903449,2.2792373949244316,2.2390451375101734,2.0773359706812817,9.651,3,5,3
23165,23165,1.935462507323765,1.4038729217384838,1.483601436167123,1.4686563012901503,9.122,4,2,2
23166,23166,-0.11497871417903449,2.109523874612871,2.2030716279224083,1.9613969860353517,9.833,4,3,2
23167,23167,0.644443960451632,0.6267636445223866,0.5482901868852521,0.7005605280108652,8.485,4,4,5
23168,23168,0.9735271194582539,0.9304615229746543,0.8900385279690126,0.87446900497976,9.243,2,2,7
23169,23169,0.9482130303038988,0.8590031986329449,0.8360782635873666,0.9469308703834671,8.514,2,5,5
23170,23170,0.4419312472167877,0.4034563809545427,0.3864093937403132,0.526652051041971,8.339,4,1,2
23171,23171,1.9101484181694093,1.4128052122811974,1.4476279265793588,1.3961944358864444,9.349,3,2,2
23172,23172,1.2772961893105208,1.100175043286216,1.0788994533047749,1.0483774819486549,8.999,3,4,4
23173,23173,3.1758528758871862,2.0380655502711607,2.113137853952998,2.1497978360849874,9.614,1,6,4
23174,23174,1.4798089025453653,1.1805656581706399,1.132859717686422,1.2367783319982906,8.699,2,6,2
23175,23175,-0.39343369487694546,-0.328991443547985,-0.30608066582414933,-0.2994132145602785,7.382,2,1,2
23176,23176,-0.8237732105009897,-0.811335132854528,-0.8007164226559079,-0.7921538993054799,6.697,2,0,2
23177,23177,-1.0769141020445452,-1.2311527883620752,-1.205418405518256,-1.2124327186469754,6.637,3,4,1
23178,23178,-0.11497871417903449,2.1988467800400078,2.167098118334645,2.1932749553272113,9.816,3,4,5
23179,23179,-0.6212604972661453,-0.5790955787439704,-0.5489018555415578,-0.5312911838521382,7.969,2,1,7
23180,23180,2.2139174880216763,1.6271801853063277,1.6814557388998264,1.657057151339786,9.09,2,4,3
23181,23181,0.3913030689080766,0.2962688944419775,0.33244912935866633,0.4107130663960411,8.311,4,0,2
23182,23182,-0.520004140648723,-0.5165695449449739,-0.4769548363660292,-0.38636745304472586,7.26,1,3,5
23183,23183,-0.8490872996553454,-0.7845382612263873,-0.8276965548467313,-0.8936005108706688,6.775,3,4,2
23184,23184,0.7710144062234099,0.7160865499495247,0.6652040930454859,0.7150529010916074,8.863,2,3,4
23185,23185,-1.026285923735834,-1.1418298829349371,-1.1694448959304917,-1.096493734001046,6.863,3,1,5
23186,23186,-0.03903644671596779,0.010435597075137769,0.035667675259611085,0.06289611245825211,8.07,2,1,5
23187,23187,-1.0769141020445452,-1.1864913356485058,-1.2323985377090787,-1.2124327186469754,6.417,3,3,2
23188,23188,-0.11497871417903449,2.0469978408138743,2.005217325189705,2.0773359706812817,9.502,3,1,3
23189,23189,-0.8744013888097008,-0.8827934571962381,-0.9266237062130825,-0.8356310185477038,6.925,2,4,4
23190,23190,0.9228989411495433,0.8143417459193756,0.8900385279690126,0.7875147664953133,8.825,2,1,2
23191,23191,-0.7984591213466342,-0.7488090990555322,-0.7377627808773202,-0.7341844069825155,6.565,2,6,7
23192,23192,-0.11497871417903449,-0.03422585563843086,-0.00030583432815241415,0.03391136629676964,7.939,4,0,2
23193,23193,1.935462507323765,1.4663989555374803,1.5015881909610056,1.4541639282094094,9.012,2,6,5
23194,23194,-1.0009718345814786,-1.0614392680505134,-1.0435376123733162,-1.038524241678081,6.725,4,3,1
23195,23195,-0.8490872996553454,-0.8827934571962381,-0.9176303288161416,-0.8356310185477038,6.967,3,3,5
23196,23196,-0.5959464081117898,-0.5076372544022603,-0.48594821376297004,-0.6182454223365856,7.537,4,0,5
23197,23197,1.935462507323765,1.3502791784822015,1.3397073978160658,1.4831486743708913,9.222,4,1,2
23198,23198,-0.6212604972661453,-0.5165695449449739,-0.539908478144617,-0.5747683030943617,7.641,3,2,6
23199,23199,0.7203862279146988,0.5999667728942459,0.6472173382516042,0.7730223934145724,8.889,1,1,4
23200,23200,-0.11497871417903449,2.2613728138390043,2.2300517601132324,2.2077673284079524,9.507,3,4,3
23201,23201,-0.03903644671596779,0.23374286064298172,0.16157495881678655,-0.11101236451064271,7.552,3,6,2
23202,23202,-0.31749142741387876,-0.15927792323642398,-0.23413364664862077,-0.2269513491565726,7.273,2,2,3
23203,23203,-0.06435053587032336,0.09082621195956148,0.10761469443513969,-0.03855049910693686,7.883,4,1,3
23204,23204,0.3913030689080766,0.33199805661283255,0.3684226389464307,0.5121596779612301,8.357,4,4,5
23205,23205,-0.8490872996553454,-0.9095903288243796,-0.8906501966253182,-0.7921538993054799,6.558,1,2,2
23206,23206,-0.5453182298030786,-0.4808403827741188,-0.44997470417520574,-0.5167988107713967,7.547,2,3,7
23207,23207,-0.7731450321922786,-0.7488090990555322,-0.7377627808773202,-0.7196920339017739,6.767,2,3,5
23208,23208,-1.152856369507612,-1.3204756937892124,-1.313338934281549,-1.3283717032929052,6.568,4,3,5
23209,23209,0.4419312472167877,0.4213209620399706,0.3954027711372541,0.526652051041971,8.336,4,4,5
23210,23210,0.644443960451632,0.5285084485525359,0.503323299900547,0.7295452741723483,8.703,1,0,2
23211,23211,-1.026285923735834,-1.0525069775077998,-1.0435376123733162,-1.168955599404752,6.168,3,1,3
23212,23212,0.8722707628408322,0.7696802932058069,0.818091508793484,0.7150529010916074,8.573,3,2,2
23213,23213,0.9482130303038988,0.8679354891756585,0.8360782635873666,0.8020071395760542,8.312,3,0,3
23214,23214,-0.08966462502467892,-0.025293565095717296,-0.009299211725094089,-0.009565752945454387,7.616,2,3,3
23215,23215,-0.8744013888097008,-0.8559965855680974,-0.8366899322436722,-0.8936005108706688,6.567,4,3,2
23216,23216,0.9988412086126094,0.8322063270048035,0.8900385279690126,0.9469308703834671,8.485,4,5,2
23217,23217,-0.8744013888097008,-0.9185226193670931,-0.8906501966253182,-0.9080928839514097,7.195,2,1,6
23218,23218,-0.975657745427123,-1.016777815336945,-1.0165574801824937,-1.0240318685973395,6.686,2,0,2
23219,23219,-0.8490872996553454,-0.847064295025383,-0.8276965548467313,-0.7921538993054799,6.582,2,4,2
